"human_gene_name","human_gene_pfam","mcav_gene_name"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_22509_c7_g2_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_17598_c42_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_5885_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_21614_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_59882_c26_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_58747_c2_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_14128_c4_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_58762_c9_g1_i1.p3"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_1295_c5_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12375_c4_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_57329_c2_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_33063_c3_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_14818_c3_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_11693_c12_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_6324_c3_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_25977_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_57496_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_40288_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_57496_c1_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_50251_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_27263_c11_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_10041_c5_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_11809_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_60821_c20_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_45854_c2_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_58762_c9_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_45376_c54_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_8021_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_11165_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_9438_c11_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_57509_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_22330_c3_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_49218_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_59882_c26_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_24446_c11_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12374_c20_g1_i10.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12374_c20_g1_i12.p2"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_2447_c6_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_54133_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12504_c0_g1_i4.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_10942_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_11165_c6_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_29241_c91_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_34669_c40_g3_i4.p2"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_32574_c6_g1_i5.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12370_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_53896_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_52233_c28_g1_i1.p5"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_18719_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_17120_c21_g2_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_50627_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_369_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_10904_c3_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_39367_c6_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_38619_c3_g2_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_16399_c8_g1_i4.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_59119_c12_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_6116_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_16428_c0_g1_i5.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_57517_c0_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12374_c20_g1_i10.p3"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_58423_c19_g2_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_3631_c0_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_17943_c5_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_55899_c6_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_14434_c9_g2_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_3832_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_58762_c9_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_11165_c4_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_23326_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_5867_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_26661_c63_g4_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_42308_c2_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_26661_c63_g4_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_16428_c0_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_25772_c4_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_39366_c35_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_18228_c3_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_35863_c21_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_5865_c4_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_11837_c50_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_57495_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_61779_c3_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_35498_c29_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_10580_c0_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_39003_c10_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_28682_c29_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_56543_c15_g1_i4.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_5566_c1_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_25512_c10_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_54606_c7_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_42352_c0_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_60065_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12374_c19_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_48524_c7_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_57509_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_9835_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_43633_c4_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_49232_c4_g3_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_10076_c4_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12374_c17_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_33753_c5_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_41128_c6_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_6758_c6_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_5865_c11_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_33988_c16_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_17045_c42_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_5883_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_52509_c2_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_16661_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_15705_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_56543_c15_g1_i6.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_35942_c15_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_9971_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_43427_c14_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_55820_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_32539_c81_g2_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_24073_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_54466_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_49328_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12375_c3_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_54521_c3_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_62044_c4_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12702_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_62044_c4_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_59882_c26_g2_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_6991_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_2955_c3_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_59963_c5_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_41344_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_24073_c0_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_35095_c5_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_28682_c6_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_22035_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_36785_c3_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_33294_c53_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_54409_c8_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_16409_c1_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_49681_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_39553_c4_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_59882_c21_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_10405_c8_g1_i4.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_28632_c6_g2_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_35096_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_9715_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_61618_c16_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_33294_c53_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_3478_c3_g2_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_53971_c3_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12375_c3_g1_i5.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_53971_c3_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_43220_c254_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_23309_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_11695_c8_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_54851_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12090_c4_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_53906_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_33987_c25_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_12390_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_5475_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_52666_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_6950_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_20281_c47_g1_i4.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_54524_c5_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_46149_c5_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_41755_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_56272_c18_g1_i4.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_5892_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_31688_c7_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_39262_c1_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_33951_c60_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_60617_c8_g1_i1.p3"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_60617_c8_g1_i4.p2"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_46537_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_29327_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_42323_c17_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_28632_c6_g2_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_36863_c27_g3_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_36960_c0_g1_i1.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_30689_c4_g1_i3.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_23309_c0_g1_i2.p1"
"NP_000538.3","PF12947.11","Mcav_TRINITY_GG_11840_c8_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c29_g1_i13.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c29_g1_i10.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_1191_c12_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_53878_c6_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_62140_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_53884_c1_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_2329_c4_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_10041_c8_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_18665_c47_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_28522_c10_g1_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c28_g1_i12.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_1191_c12_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c29_g2_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_11172_c1_g1_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_27263_c11_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_5952_c6_g1_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_48898_c6_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_52233_c28_g1_i1.p4"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_52853_c2_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_33294_c56_g1_i5.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_46551_c3_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_52233_c28_g1_i2.p3"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_52233_c28_g1_i4.p3"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_46551_c3_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_10054_c13_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_59119_c15_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c7_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_52853_c1_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_54521_c5_g1_i6.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_1191_c12_g1_i7.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_21083_c2_g1_i1.p2"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c8_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_54521_c5_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_11165_c2_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_48897_c1_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c28_g1_i11.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_45873_c4_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c28_g1_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_52508_c6_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42352_c1_g1_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_49234_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c19_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c28_g4_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_32875_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_20281_c50_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_8638_c26_g2_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42352_c1_g1_i6.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42352_c1_g1_i9.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_56109_c3_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_34165_c3_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_15192_c0_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c28_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42894_c3_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_33294_c56_g1_i4.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_13084_c4_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_17598_c42_g1_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_24350_c6_g1_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c28_g1_i5.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c44_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c19_g1_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_53896_c1_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_59119_c13_g1_i1.p2"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_13084_c4_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_38311_c5_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_1191_c12_g1_i11.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_33294_c56_g1_i10.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_51100_c0_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_39104_c123_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_33857_c2_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_10046_c0_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_16664_c6_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_38619_c3_g2_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_58423_c19_g2_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_59119_c15_g4_i1.p2"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_45854_c2_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_33294_c56_g1_i8.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c38_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_10942_c1_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_60821_c20_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_54606_c7_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_5865_c11_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42310_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_3636_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_62133_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c28_g1_i4.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c45_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42310_c1_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_59119_c14_g1_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_5931_c11_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_1191_c12_g2_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_1191_c12_g1_i8.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42352_c1_g1_i9.p3"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_33399_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_59119_c15_g4_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_4563_c3_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42290_c29_g3_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_54524_c6_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_33279_c2_g1_i13.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_48707_c1_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_4441_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_28682_c29_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_11838_c69_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_33526_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_35863_c21_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_62172_c3_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_1191_c12_g1_i4.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_1191_c12_g1_i6.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_59119_c16_g3_i2.p2"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_34669_c39_g2_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_1191_c12_g1_i9.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_34669_c39_g2_i4.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_11693_c12_g1_i3.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_4563_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_11165_c4_g2_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_1191_c12_g1_i5.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_42310_c2_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_35187_c5_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_20475_c0_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_33063_c3_g1_i2.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_24454_c1_g1_i1.p1"
"NP_000538.3","PF07645.19","Mcav_TRINITY_GG_34413_c0_g1_i1.p1"
