"mcav_gene_name","human_gene_name","human_gene_pfam","orthogroup","entry"
"Mcav_TRINITY_GG_23880_c5_g1_i1.p1","NP_000363.1","PF06305.15",NA,NA
"Mcav_TRINITY_GG_2393_c0_g1_i2.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_2394_c2_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_2394_c2_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_2394_c2_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_2394_c2_g1_i1.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_2394_c2_g1_i1.p2","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_2394_c2_g1_i1.p2","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_2394_c2_g1_i1.p2","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_2394_c2_g1_i3.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_23948_c0_g1_i1.p1","NP_000778.3","PF03351.21",NA,NA
"Mcav_TRINITY_GG_2402_c1_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_2402_c1_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_2402_c1_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_2407_c19_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_2407_c19_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_2407_c19_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_2407_c19_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_2407_c19_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_2407_c19_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_24073_c0_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_24073_c0_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_24073_c0_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_24073_c0_g1_i2.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_24073_c0_g1_i2.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_24073_c0_g1_i2.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_24073_c0_g1_i2.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_24220_c3_g1_i1.p1","NP_000541.1","PF07974.17","OG0001245",NA
"Mcav_TRINITY_GG_24292_c11_g1_i1.p2","NP_000344.1","PF00155.25",NA,NA
"Mcav_TRINITY_GG_24292_c11_g1_i1.p2","NP_000344.1","PF00266.23",NA,NA
"Mcav_TRINITY_GG_24292_c11_g1_i1.p2","NP_000344.1","PF01053.24",NA,NA
"Mcav_TRINITY_GG_24292_c11_g1_i1.p2","NP_000781.2","PF00155.25",NA,NA
"Mcav_TRINITY_GG_24292_c11_g1_i1.p2","NP_002071.2","PF00155.25",NA,NA
"Mcav_TRINITY_GG_24292_c11_g1_i1.p2","NP_002070.1","PF00155.25",NA,NA
"Mcav_TRINITY_GG_24308_c0_g1_i1.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_24331_c0_g1_i1.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_24331_c0_g1_i4.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_24350_c6_g1_i3.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_24350_c6_g1_i3.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_24350_c6_g1_i3.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_24350_c6_g1_i3.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_24350_c6_g1_i3.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_24350_c6_g1_i3.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_24441_c0_g1_i3.p1","NP_000684.2","PF00171.26",NA,NA
"Mcav_TRINITY_GG_24441_c0_g1_i3.p1","NP_000685.1","PF00171.26",NA,NA
"Mcav_TRINITY_GG_24441_c0_g1_i3.p1","NP_001026786.3","PF05893.18",NA,NA
"Mcav_TRINITY_GG_24441_c0_g1_i3.p1","NP_000684.2","PF05893.18",NA,NA
"Mcav_TRINITY_GG_24441_c0_g1_i3.p1","NP_001026786.3","PF00171.26",NA,NA
"Mcav_TRINITY_GG_24441_c0_g1_i3.p1","NP_001317079.1","PF05893.18",NA,NA
"Mcav_TRINITY_GG_24441_c0_g1_i3.p1","NP_001317079.1","PF00171.26",NA,NA
"Mcav_TRINITY_GG_24446_c11_g1_i1.p1","NP_000538.3","PF00008.31","OG0003141","Q8JI28"
"Mcav_TRINITY_GG_24446_c11_g1_i1.p1","NP_000538.3","PF12661.11","OG0003141","Q8JI28"
"Mcav_TRINITY_GG_24446_c11_g1_i1.p1","NP_000538.3","PF14670.10","OG0003141","Q8JI28"
"Mcav_TRINITY_GG_24446_c11_g1_i1.p1","NP_000538.3","PF07645.19","OG0003141","Q8JI28"
"Mcav_TRINITY_GG_24446_c11_g1_i1.p1","NP_000538.3","PF12947.11","OG0003141","Q8JI28"
"Mcav_TRINITY_GG_24446_c11_g1_i1.p1","NP_000538.3","PF12662.11","OG0003141","Q8JI28"
"Mcav_TRINITY_GG_24454_c1_g1_i1.p1","NP_000538.3","PF00008.31","OG0001127","P0C6B8"
"Mcav_TRINITY_GG_24454_c1_g1_i1.p1","NP_000538.3","PF00084.24","OG0001127","P0C6B8"
"Mcav_TRINITY_GG_24454_c1_g1_i1.p1","NP_000538.3","PF12662.11","OG0001127","P0C6B8"
"Mcav_TRINITY_GG_24454_c1_g1_i1.p1","NP_000541.1","PF07974.17","OG0001127","P0C6B8"
"Mcav_TRINITY_GG_24454_c1_g1_i1.p1","NP_000538.3","PF14670.10","OG0001127","P0C6B8"
"Mcav_TRINITY_GG_24454_c1_g1_i1.p1","NP_000538.3","PF07645.19","OG0001127","P0C6B8"
"Mcav_TRINITY_GG_24454_c1_g1_i1.p1","NP_000538.3","PF12661.11","OG0001127","P0C6B8"
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000231.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000231.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000231.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000231.1","PF03486.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000231.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000231.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000231.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000231.1","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000659.2","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000660.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000658.1","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000659.2","PF01262.25",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000660.1","PF02826.23",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000661.2","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000889.3","PF03486.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000663.1","PF02826.23",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000889.3","PF13450.10",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000658.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000658.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000659.2","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000889.3","PF01266.28",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000889.3","PF01494.23",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000660.1","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000663.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000663.1","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000889.3","PF00070.31",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF01488.24",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000889.3","PF07992.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000889.3","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_000889.3","PF01262.25",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF02737.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF03486.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i1.p1","NP_690863.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000231.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000231.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000231.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000231.1","PF03486.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000231.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000231.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000231.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000231.1","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000659.2","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000658.1","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000889.3","PF01262.25",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000889.3","PF01494.23",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000660.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000663.1","PF02826.23",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000663.1","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000658.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000658.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000659.2","PF01262.25",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000659.2","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000660.1","PF02826.23",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF03486.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000660.1","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000661.2","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000889.3","PF03486.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000889.3","PF13450.10",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000889.3","PF00070.31",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000663.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000889.3","PF01266.28",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000889.3","PF07992.18",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_000889.3","PF02254.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF02737.22",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF01488.24",NA,NA
"Mcav_TRINITY_GG_24462_c8_g1_i2.p1","NP_690863.1","PF02254.22",NA,NA
"Mcav_TRINITY_GG_2447_c6_g1_i3.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_2447_c6_g1_i3.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_24537_c0_g1_i2.p1","NP_000541.1","PF06365.16",NA,NA
"Mcav_TRINITY_GG_24537_c0_g1_i2.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_24546_c11_g1_i1.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_24569_c21_g1_i2.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_24571_c2_g1_i2.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_24582_c0_g1_i1.p2","NP_000541.1","PF06365.16",NA,NA
"Mcav_TRINITY_GG_24634_c1_g1_i1.p1","NP_000778.3","PF03351.21",NA,NA
"Mcav_TRINITY_GG_24701_c4_g1_i1.p1","NP_000659.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_24701_c4_g1_i1.p1","NP_000658.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_24701_c4_g1_i1.p1","NP_000662.3","PF00107.30",NA,NA
"Mcav_TRINITY_GG_24701_c4_g1_i1.p1","NP_000663.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_24701_c4_g1_i1.p1","NP_000660.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_24701_c4_g1_i1.p1","NP_000661.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_24701_c4_g1_i1.p1","NP_001159976.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_2495_c8_g1_i2.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_2495_c8_g1_i2.p1","NP_002677.1","PF01234.21",NA,NA
"Mcav_TRINITY_GG_24954_c7_g1_i2.p1","NP_000344.1","PF00266.23",NA,NA
"Mcav_TRINITY_GG_25031_c3_g1_i1.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_25126_c3_g1_i1.p1","NP_000541.1","PF21314.1","OG0001757","Q15399"
"Mcav_TRINITY_GG_25196_c3_g1_i3.p1","NP_000745.1","PF01135.23","OG0005367","Q6AY46"
"Mcav_TRINITY_GG_25196_c3_g1_i5.p2","NP_000745.1","PF01135.23",NA,NA
"Mcav_TRINITY_GG_25196_c3_g1_i5.p2","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_25196_c3_g1_i5.p2","NP_000745.1","PF13578.10",NA,NA
"Mcav_TRINITY_GG_25243_c0_g1_i1.p1","NP_000363.1","PF00264.24","OG0005192","B1VTI5"
"Mcav_TRINITY_GG_25243_c0_g1_i1.p1","NP_001913.2","PF00264.24","OG0005192","B1VTI5"
"Mcav_TRINITY_GG_25243_c0_g1_i1.p1","NP_000541.1","PF00264.24","OG0005192","B1VTI5"
"Mcav_TRINITY_GG_25274_c0_g1_i1.p1","NP_003725.1","PF09248.14",NA,NA
"Mcav_TRINITY_GG_25274_c0_g1_i1.p1","NP_033720.2","PF09248.14",NA,NA
"Mcav_TRINITY_GG_254_c5_g1_i1.p1","NP_033720.2","PF15699.9",NA,NA
"Mcav_TRINITY_GG_25476_c15_g1_i1.p1","NP_000363.1","PF06305.15","OG0010573",NA
"Mcav_TRINITY_GG_25512_c10_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_25512_c10_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_25512_c10_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_25512_c10_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_25512_c10_g1_i1.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000231.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000231.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000231.1","PF12831.11",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000231.1","PF21799.1",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000231.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000231.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000231.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000231.1","PF13738.10",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000231.1","PF01946.21",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000889.3","PF01266.28",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000889.3","PF12831.11",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000889.3","PF00070.31",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_690863.1","PF12831.11",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000889.3","PF01494.23",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_690863.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000889.3","PF13738.10",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000889.3","PF21799.1",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000889.3","PF13450.10",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_690863.1","PF01488.24",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_690863.1","PF01946.21",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000889.3","PF01946.21",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_690863.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_690863.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_690863.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_000889.3","PF07992.18",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_690863.1","PF13738.10",NA,NA
"Mcav_TRINITY_GG_25651_c4_g1_i1.p1","NP_690863.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_25772_c4_g1_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_25772_c4_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_25772_c4_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_25772_c4_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_25772_c4_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_25772_c4_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_25772_c4_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_25772_c4_g1_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_25772_c4_g1_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_25935_c102_g1_i1.p1","NP_954986.2","PF00351.25",NA,NA
"Mcav_TRINITY_GG_25977_c0_g1_i1.p1","NP_000538.3","PF07645.19","OG0003268","P0C6B8"
"Mcav_TRINITY_GG_25977_c0_g1_i1.p1","NP_000538.3","PF00008.31","OG0003268","P0C6B8"
"Mcav_TRINITY_GG_25977_c0_g1_i1.p1","NP_000538.3","PF12661.11","OG0003268","P0C6B8"
"Mcav_TRINITY_GG_25977_c0_g1_i1.p1","NP_000538.3","PF00084.24","OG0003268","P0C6B8"
"Mcav_TRINITY_GG_25977_c0_g1_i1.p1","NP_000538.3","PF12947.11","OG0003268","P0C6B8"
"Mcav_TRINITY_GG_25977_c0_g1_i1.p1","NP_000538.3","PF12662.11","OG0003268","P0C6B8"
"Mcav_TRINITY_GG_25977_c0_g1_i1.p1","NP_000538.3","PF14670.10","OG0003268","P0C6B8"
"Mcav_TRINITY_GG_2608_c1_g1_i1.p1","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_2608_c1_g1_i1.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_2608_c1_g1_i1.p1","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_2608_c1_g1_i1.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_26177_c7_g1_i3.p1","NP_000363.1","PF06305.15",NA,NA
"Mcav_TRINITY_GG_26210_c0_g1_i1.p1","NP_001150.3","PF01315.26",NA,NA
"Mcav_TRINITY_GG_26210_c0_g1_i1.p1","NP_001150.3","PF20256.2",NA,NA
"Mcav_TRINITY_GG_26210_c0_g1_i1.p1","NP_001150.3","PF02738.22",NA,NA
"Mcav_TRINITY_GG_26364_c22_g2_i1.p1","NP_112485.2","PF01557.22","OG0005498","P16930"
"Mcav_TRINITY_GG_26364_c22_g2_i1.p1","NP_000128.1","PF01557.22","OG0005498","P16930"
"Mcav_TRINITY_GG_26396_c2_g1_i1.p1","NP_001150.3","PF20256.2",NA,NA
"Mcav_TRINITY_GG_26444_c2_g1_i1.p1","NP_000745.1","PF01135.23",NA,NA
"Mcav_TRINITY_GG_26444_c2_g1_i1.p1","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_26444_c2_g1_i1.p1","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_26444_c2_g1_i1.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_26463_c24_g1_i1.p1","NP_954986.2","PF12549.12","OG0008141","Q8L7W2"
"Mcav_TRINITY_GG_26463_c24_g1_i2.p1","NP_954986.2","PF12549.12",NA,NA
"Mcav_TRINITY_GG_26463_c24_g1_i3.p1","NP_954986.2","PF12549.12",NA,NA
"Mcav_TRINITY_GG_26528_c0_g1_i1.p1","NP_003725.1","PF01179.24","OG0000519","H2A0M3"
"Mcav_TRINITY_GG_26528_c0_g1_i1.p1","NP_033720.2","PF01179.24","OG0000519","H2A0M3"
"Mcav_TRINITY_GG_26542_c3_g1_i1.p1","NP_000541.1","PF06365.16",NA,NA
"Mcav_TRINITY_GG_26542_c3_g1_i1.p2","NP_000541.1","PF11174.12",NA,NA
"Mcav_TRINITY_GG_2666_c0_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_2666_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_26661_c55_g1_i2.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i2.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i2.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i2.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i2.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i2.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i2.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i2.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_26661_c63_g4_i2.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_26661_c65_g3_i2.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_26661_c65_g3_i2.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_26661_c65_g3_i3.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_26661_c65_g3_i3.p1","NP_000538.3","PF00084.24",NA,NA
